"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type"
"gd-1009847660092","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009847660092","","Senior AI Engineer (LLM Core)","Capital One","Cambridge, MA","2025-08-19","","","","","","",False,"senior","engineering","sponsored","","","1009847660092 employees","https://www.glassdoor.com/Overview/W-EI_IE3736.htm","https://media.glassdoor.com/sql/3736/capital-one-squareLogo-1667853695285.png","1009847660092 employees","Cambridge, MA","1009847660092 employees","1009847660092 employees","1009847660092 employees","sql","senior","1009847660092 employees","1009847660092 employees","1009847660092 employees",""
"gd-1009847660025","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009847660025","","Senior Lead AI Engineer (LLM Customization and Finetuning)","Capital One","Cambridge, MA","2025-08-19","","","","","","",False,"senior","engineering","sponsored","","","1009847660025 employees","https://www.glassdoor.com/Overview/W-EI_IE3736.htm","https://media.glassdoor.com/sql/3736/capital-one-squareLogo-1667853695285.png","1009847660025 employees","Cambridge, MA","1009847660025 employees","1009847660025 employees","1009847660025 employees","sql","senior","1009847660025 employees","1009847660025 employees","1009847660025 employees",""
"gd-1009847684593","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009847684593","","Energy Analyst (Economics) - July 2026","The Brattle Group, Inc.","Boston, MA","2025-08-19","yearly","direct_data","yearly",90000.0,90000.0,"USD",False,"","","organic","","","1009847684593 employees","https://www.glassdoor.com/Overview/W-EI_IE214152.htm","https://media.glassdoor.com/sql/214152/the-brattle-group-squarelogo-1606923008702.png","1009847684593 employees","Boston, MA","1009847684593 employees","1009847684593 employees","1009847684593 employees","sql","","1009847684593 employees","1009847684593 employees","1009847684593 employees",""
"gd-1009845222098","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009845222098","","Alteryx Analytics Manager","CohnReznick","Boston, MA","2025-08-16","yearly","direct_data","yearly",140000.0,200000.0,"USD",False,"manager","","organic","","","1009845222098 employees","https://www.glassdoor.com/Overview/W-EI_IE37815.htm","https://media.glassdoor.com/sql/37815/cohnreznick-squarelogo.png","1009845222098 employees","Boston, MA","1009845222098 employees","1009845222098 employees","1009845222098 employees","sql","","1009845222098 employees","1009845222098 employees","1009845222098 employees",""
"gd-1009844512247","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009844512247","","Applied Scientist II: Microsoft AI Development Acceleration Program, Cambridge","Microsoft","Cambridge, MA","2025-08-15","yearly","direct_data","yearly",100600.0,215400.0,"USD",False,"","","organic","","","1009844512247 employees","https://www.glassdoor.com/Overview/W-EI_IE1651.htm","https://media.glassdoor.com/sql/1651/microsoft-squarelogo-1479856042252.png","1009844512247 employees","Cambridge, MA","1009844512247 employees","1009844512247 employees","1009844512247 employees","sql","","1009844512247 employees","1009844512247 employees","1009844512247 employees",""
"gd-1009842416263","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009842416263","","Quantitative Associate","Loomis Sayles & Company","Boston, MA","2025-08-13","yearly","direct_data","yearly",124567.0,167362.0,"USD",False,"associate","","organic","","","1009842416263 employees","https://www.glassdoor.com/Overview/W-EI_IE138376.htm","https://media.glassdoor.com/sql/138376/loomis-sayles-and-company-squarelogo-1386943022722.png","1009842416263 employees","Boston, MA","1009842416263 employees","1009842416263 employees","1009842416263 employees","sql","","1009842416263 employees","1009842416263 employees","1009842416263 employees",""
"gd-1009842265943","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009842265943","","Lead Data Analyst","Agero","Medford, MA","2025-08-13","yearly","direct_data","yearly",110000.0,150000.0,"USD",False,"lead","data","organic","","","1009842265943 employees","https://www.glassdoor.com/Overview/W-EI_IE123127.htm","https://media.glassdoor.com/sql/123127/agero-squareLogo-1615918095418.png","1009842265943 employees","Medford, MA","1009842265943 employees","1009842265943 employees","1009842265943 employees","sql","","1009842265943 employees","1009842265943 employees","1009842265943 employees",""
"gd-1009841222941","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009841222941","","Gen AI Tech Lead","BELVA","United States","2025-08-12","yearly","direct_data","yearly",130000.0,130000.0,"USD",False,"lead","","sponsored","","","1009841222941 employees","","","1009841222941 employees","United States","1009841222941 employees","1009841222941 employees","1009841222941 employees","","","1009841222941 employees","1009841222941 employees","1009841222941 employees",""
"gd-1009838853254","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009838853254","","Artificial Intelligence Engineer","WilmerHale","Boston, MA","2025-08-08","yearly","direct_data","yearly",84311.0,132751.0,"USD",False,"","engineering","organic","","","1009838853254 employees","https://www.glassdoor.com/Overview/W-EI_IE3444.htm","https://media.glassdoor.com/sql/3444/wilmerhale-squarelogo-1378758079122.png","1009838853254 employees","Boston, MA","1009838853254 employees","1009838853254 employees","1009838853254 employees","sql","","1009838853254 employees","1009838853254 employees","1009838853254 employees",""
"gd-1009835629593","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009835629593","","Business Systems Senior Specialist (Contract)","Vertex Pharmaceuticals","Boston, MA","2025-08-06","hourly","direct_data","hourly",50.0,60.0,"USD",False,"senior","","sponsored","","","1009835629593 employees","https://www.glassdoor.com/Overview/W-EI_IE2080.htm","https://media.glassdoor.com/sql/2080/vertex-pharmaceuticals-squarelogo.png","1009835629593 employees","Boston, MA","1009835629593 employees","1009835629593 employees","1009835629593 employees","sql","senior","1009835629593 employees","1009835629593 employees","1009835629593 employees",""
"gd-1009835489355","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009835489355","","Software Quality Assurance Engineer II","Verisk","Boston, MA","2025-08-06","yearly","direct_data","yearly",78185.0,99676.0,"USD",False,"","engineering","organic","","","1009835489355 employees","https://www.glassdoor.com/Overview/W-EI_IE140233.htm","https://media.glassdoor.com/sql/140233/verisk-analytics-squareLogo-1665615425256.png","1009835489355 employees","Boston, MA","1009835489355 employees","1009835489355 employees","1009835489355 employees","sql","","1009835489355 employees","1009835489355 employees","1009835489355 employees",""
"gd-1009833899909","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009833899909","","Principal Scientist Platform Biology/Data Generation","Cellarity","Somerville, MA","2025-08-05","yearly","direct_data","yearly",160000.0,206000.0,"USD",False,"principal","data","organic","","","1009833899909 employees","https://www.glassdoor.com/Overview/W-EI_IE5417407.htm","https://media.glassdoor.com/sql/5417407/cellarity-squarelogo-1683103566355.png","1009833899909 employees","Somerville, MA","1009833899909 employees","1009833899909 employees","1009833899909 employees","sql","","1009833899909 employees","1009833899909 employees","1009833899909 employees",""
"gd-1009836284725","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009836284725","","LLM Fine-Tuning Engineer","Vurke Inc. (Pvt) Ltd.","United States","2025-08-04","","","","","","",False,"","engineering","sponsored","","","1009836284725 employees","","","1009836284725 employees","United States","1009836284725 employees","1009836284725 employees","1009836284725 employees","","","1009836284725 employees","1009836284725 employees","1009836284725 employees",""
"gd-1009831603803","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009831603803","","Analytics Product Analyst","Brown Brothers Harriman","Boston, MA","2025-08-02","yearly","direct_data","yearly",90023.0,127587.0,"USD",False,"","product","organic","","","1009831603803 employees","https://www.glassdoor.com/Overview/W-EI_IE3668.htm","https://media.glassdoor.com/sql/3668/brown-brothers-harriman-squarelogo-1520260667076.png","1009831603803 employees","Boston, MA","1009831603803 employees","1009831603803 employees","1009831603803 employees","sql","","1009831603803 employees","1009831603803 employees","1009831603803 employees",""
"gd-1009831688622","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009831688622","","Machine Learning Engineer - Generative AI","Zoox","Boston, MA","2025-08-02","yearly","direct_data","yearly",189000.0,257000.0,"USD",False,"","engineering","organic","","","1009831688622 employees","https://www.glassdoor.com/Overview/W-EI_IE1159617.htm","https://media.glassdoor.com/sql/1159617/zoox-squarelogo-1551213997008.png","1009831688622 employees","Boston, MA","1009831688622 employees","1009831688622 employees","1009831688622 employees","sql","","1009831688622 employees","1009831688622 employees","1009831688622 employees",""
"gd-1009826462043","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009826462043","","Enterprise Architect - Investment Management","MassMutual","Boston, MA","2025-07-30","yearly","direct_data","yearly",144800.0,190000.0,"USD",False,"manager","","sponsored","","","1009826462043 employees","https://www.glassdoor.com/Overview/W-EI_IE2890.htm","https://media.glassdoor.com/sql/2890/massmutual-squarelogo-1496867416381.png","1009826462043 employees","Boston, MA","1009826462043 employees","1009826462043 employees","1009826462043 employees","sql","","1009826462043 employees","1009826462043 employees","1009826462043 employees",""
"gd-1009826710824","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009826710824","","Enterprise Architect - Wealth Management","MassMutual","Boston, MA","2025-07-30","yearly","direct_data","yearly",144800.0,190000.0,"USD",False,"manager","","sponsored","","","1009826710824 employees","https://www.glassdoor.com/Overview/W-EI_IE2890.htm","https://media.glassdoor.com/sql/2890/massmutual-squarelogo-1496867416381.png","1009826710824 employees","Boston, MA","1009826710824 employees","1009826710824 employees","1009826710824 employees","sql","","1009826710824 employees","1009826710824 employees","1009826710824 employees",""
"gd-1009825518109","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009825518109","","Data Scientist (PHD Required)","Magnite","Boston, MA","2025-07-29","yearly","direct_data","yearly",110000.0,125000.0,"USD",False,"","data","organic","","","1009825518109 employees","https://www.glassdoor.com/Overview/W-EI_IE4576454.htm","https://media.glassdoor.com/sql/4576454/magnite-squareLogo-1612817273917.png","1009825518109 employees","Boston, MA","1009825518109 employees","1009825518109 employees","1009825518109 employees","sql","","1009825518109 employees","1009825518109 employees","1009825518109 employees",""
"gd-1009818299592","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009818299592","","AI Engineer","Northeastern University","Boston, MA","2025-07-22","yearly","direct_data","yearly",112180.0,162663.0,"USD",False,"","engineering","organic","","","1009818299592 employees","https://www.glassdoor.com/Overview/W-EI_IE23363.htm","https://media.glassdoor.com/sql/23363/northeastern-university-squarelogo-1531089525488.png","1009818299592 employees","Boston, MA","1009818299592 employees","1009818299592 employees","1009818299592 employees","sql","","1009818299592 employees","1009818299592 employees","1009818299592 employees",""
"gd-1009812879213","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009812879213","","Sensor Intelligence Engineer II (Embedded Machine Learning)","WHOOP","Boston, MA","2025-07-16","yearly","direct_data","yearly",105353.0,151056.0,"USD",False,"","engineering","organic","","","1009812879213 employees","https://www.glassdoor.com/Overview/W-EI_IE983091.htm","https://media.glassdoor.com/sql/983091/whoop-squarelogo-1570455789561.png","1009812879213 employees","Boston, MA","1009812879213 employees","1009812879213 employees","1009812879213 employees","sql","","1009812879213 employees","1009812879213 employees","1009812879213 employees",""
"gd-1009811361367","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009811361367","","Assistant Professor (Data Science and Applied Mathematics)","University of Massachusetts Boston","Boston, MA","2025-07-15","","","","","","",False,"","data","organic","","","1009811361367 employees","https://www.glassdoor.com/Overview/W-EI_IE546137.htm","https://media.glassdoor.com/sql/546137/umass-boston-squarelogo.png","1009811361367 employees","Boston, MA","1009811361367 employees","1009811361367 employees","1009811361367 employees","sql","","1009811361367 employees","1009811361367 employees","1009811361367 employees",""
"gd-1009805962312","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009805962312","","Associate Director, AI & Data, Energy Providers","Guidehouse","Boston, MA","2025-07-09","yearly","direct_data","yearly",149000.0,248000.0,"USD",False,"director","data","sponsored","","","1009805962312 employees","https://www.glassdoor.com/Overview/W-EI_IE2188107.htm","https://media.glassdoor.com/sql/2188107/guidehouse-squarelogo-1575669602083.png","1009805962312 employees","Boston, MA","1009805962312 employees","1009805962312 employees","1009805962312 employees","sql","","1009805962312 employees","1009805962312 employees","1009805962312 employees",""
"gd-1009804022791","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009804022791","","Staff Machine Learning Engineer (Training)","WHOOP","Boston, MA","2025-07-08","yearly","direct_data","yearly",118311.0,166729.0,"USD",False,"","engineering","organic","","","1009804022791 employees","https://www.glassdoor.com/Overview/W-EI_IE983091.htm","https://media.glassdoor.com/sql/983091/whoop-squarelogo-1570455789561.png","1009804022791 employees","Boston, MA","1009804022791 employees","1009804022791 employees","1009804022791 employees","sql","","1009804022791 employees","1009804022791 employees","1009804022791 employees",""
"gd-1009796647910","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009796647910","","AI Engineer","Sherpa 6","United States","2025-07-01","","","","","","",False,"","engineering","sponsored","","","1009796647910 employees","https://www.glassdoor.com/Overview/W-EI_IE2962220.htm","https://media.glassdoor.com/sql/2962220/sherpa-6-squarelogo-1629972742904.png","1009796647910 employees","United States","1009796647910 employees","1009796647910 employees","1009796647910 employees","sql","","1009796647910 employees","1009796647910 employees","1009796647910 employees",""
"gd-1009792905115","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009792905115","","Software Engineer, Machine Learning","Facebook App","Boston, MA","2025-06-27","hourly","direct_data","hourly",70.0,70.0,"USD",False,"","engineering","organic","","","1009792905115 employees","https://www.glassdoor.com/Overview/W-EI_IE40772.htm","https://media.glassdoor.com/sql/40772/meta-squareLogo-1636117276319.png","1009792905115 employees","Boston, MA","1009792905115 employees","1009792905115 employees","1009792905115 employees","sql","","1009792905115 employees","1009792905115 employees","1009792905115 employees",""
"gd-1009790036805","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009790036805","","Data Scientist, AI Agent","Verily","Boston, MA","2025-06-25","yearly","direct_data","yearly",119000.0,169000.0,"USD",False,"","data","organic","","","1009790036805 employees","https://www.glassdoor.com/Overview/W-EI_IE1267780.htm","https://media.glassdoor.com/sql/1267780/verily-squareLogo-1727370419081.png","1009790036805 employees","Boston, MA","1009790036805 employees","1009790036805 employees","1009790036805 employees","sql","","1009790036805 employees","1009790036805 employees","1009790036805 employees",""
"gd-1009788392349","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009788392349","","2025 PhD/MS Campus Graduate – Research & Development","Dupont","Marlborough, MA","2025-06-24","yearly","direct_data","yearly",94920.0,149160.0,"USD",False,"","","organic","","","1009788392349 employees","https://www.glassdoor.com/Overview/W-EI_IE215.htm","https://media.glassdoor.com/sql/215/dupont-squareLogo-1658396778522.png","1009788392349 employees","Marlborough, MA","1009788392349 employees","1009788392349 employees","1009788392349 employees","sql","","1009788392349 employees","1009788392349 employees","1009788392349 employees",""
"gd-1009786055603","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009786055603","","Senior Manager, US Market Access Data Enablement","Vertex Pharmaceuticals","Boston, MA","2025-06-21","yearly","direct_data","yearly",164000.0,246000.0,"USD",False,"senior","data","sponsored","","","1009786055603 employees","https://www.glassdoor.com/Overview/W-EI_IE2080.htm","https://media.glassdoor.com/sql/2080/vertex-pharmaceuticals-squarelogo.png","1009786055603 employees","Boston, MA","1009786055603 employees","1009786055603 employees","1009786055603 employees","sql","senior","1009786055603 employees","1009786055603 employees","1009786055603 employees",""
"gd-1009784870249","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009784870249","","Online Academic Coach - Business, Graduate Level (HigherEd, Part-Time, Remote)","Instructional Connections, LLC","United States","2025-06-20","part-time","","","","","",False,"","","sponsored","","","1009784870249 employees","","","1009784870249 employees","United States","1009784870249 employees","1009784870249 employees","1009784870249 employees","","","1009784870249 employees","1009784870249 employees","1009784870249 employees","remote"
"gd-1009785553972","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009785553972","","Associate Principal, Healthcare Strategy and Analytics Consulting","IQVIA","Boston, MA","2025-06-20","yearly","direct_data","yearly",138300.0,385100.0,"USD",False,"principal","","organic","","","1009785553972 employees","https://www.glassdoor.com/Overview/W-EI_IE8347.htm","https://media.glassdoor.com/sql/8347/iqvia-squareLogo-1631146794136.png","1009785553972 employees","Boston, MA","1009785553972 employees","1009785553972 employees","1009785553972 employees","sql","","1009785553972 employees","1009785553972 employees","1009785553972 employees",""
"gd-1009783262768","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009783262768","","Data Science Innovation Postdoc","Novartis","Cambridge, MA","2025-06-18","yearly","direct_data","yearly",87000.0,87000.0,"USD",False,"","data","organic","","","1009783262768 employees","https://www.glassdoor.com/Overview/W-EI_IE6667.htm","https://media.glassdoor.com/sql/6667/novartis-squareLogo-1701683581341.png","1009783262768 employees","Cambridge, MA","1009783262768 employees","1009783262768 employees","1009783262768 employees","sql","","1009783262768 employees","1009783262768 employees","1009783262768 employees",""
"gd-1009780472745","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009780472745","","Bioinformatics Scientist, NGS Data Analysis","New England Biolabs, Inc.","Ipswich, MA","2025-06-17","yearly","direct_data","yearly",61685.0,104516.0,"USD",False,"","data","organic","","","1009780472745 employees","https://www.glassdoor.com/Overview/W-EI_IE151534.htm","https://media.glassdoor.com/sql/151534/new-england-biolabs-squareLogo-1704193869310.png","1009780472745 employees","Ipswich, MA","1009780472745 employees","1009780472745 employees","1009780472745 employees","sql","","1009780472745 employees","1009780472745 employees","1009780472745 employees",""
"gd-1009778648267","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009778648267","","RESEARCH DATA ANALYST, School of Medicine, Department of Medicine","Boston University","Boston, MA","2025-06-14","yearly","direct_data","yearly",87354.0,153009.0,"USD",False,"","data","organic","","","1009778648267 employees","https://www.glassdoor.com/Overview/W-EI_IE3734.htm","https://media.glassdoor.com/sql/3734/boston-university-squarelogo.png","1009778648267 employees","Boston, MA","1009778648267 employees","1009778648267 employees","1009778648267 employees","sql","","1009778648267 employees","1009778648267 employees","1009778648267 employees",""
"gd-1009764914763","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009764914763","","Principal Robotics Engineer, Machine Learning","Berkshire Grey","Bedford, MA","2025-06-03","yearly","direct_data","yearly",162000.0,200000.0,"USD",False,"principal","engineering","sponsored","","","1009764914763 employees","https://www.glassdoor.com/Overview/W-EI_IE2463745.htm","https://media.glassdoor.com/sql/2463745/berkshire-grey-squarelogo-1582281633864.png","1009764914763 employees","Bedford, MA","1009764914763 employees","1009764914763 employees","1009764914763 employees","sql","","1009764914763 employees","1009764914763 employees","1009764914763 employees",""
"gd-1009759643896","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009759643896","","Machine Learning Engineer","Bracebridge Capital","Boston, MA","2025-05-30","yearly","direct_data","yearly",85000.0,141042.0,"USD",False,"","engineering","organic","","","1009759643896 employees","https://www.glassdoor.com/Overview/W-EI_IE280012.htm","https://media.glassdoor.com/sql/280012/bracebridge-capital-squarelogo-1389063010663.png","1009759643896 employees","Boston, MA","1009759643896 employees","1009759643896 employees","1009759643896 employees","sql","","1009759643896 employees","1009759643896 employees","1009759643896 employees",""
"gd-1009760440911","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009760440911","","Lead of Digital Marketing Measurement and Data Science","Biogen","Cambridge, MA","2025-05-30","yearly","direct_data","yearly",139000.0,186000.0,"USD",False,"lead","data","organic","","","1009760440911 employees","https://www.glassdoor.com/Overview/W-EI_IE1336.htm","https://media.glassdoor.com/sql/1336/biogen-squareLogo-1689251745091.png","1009760440911 employees","Cambridge, MA","1009760440911 employees","1009760440911 employees","1009760440911 employees","git, sql","","1009760440911 employees","1009760440911 employees","1009760440911 employees",""
"gd-1009759071525","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009759071525","","AI Engineer","MassMutual","Boston, MA","2025-05-29","yearly","direct_data","yearly",167800.0,220200.0,"USD",False,"","engineering","sponsored","","","1009759071525 employees","https://www.glassdoor.com/Overview/W-EI_IE2890.htm","https://media.glassdoor.com/sql/2890/massmutual-squarelogo-1496867416381.png","1009759071525 employees","Boston, MA","1009759071525 employees","1009759071525 employees","1009759071525 employees","sql","","1009759071525 employees","1009759071525 employees","1009759071525 employees",""
"gd-1009754235621","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009754235621","","Data Science Manager, Life Sciences & Healthcare - SFL Scientific","Deloitte","Boston, MA","2025-05-24","yearly","direct_data","yearly",130800.0,241000.0,"USD",False,"manager","data","organic","","","1009754235621 employees","https://www.glassdoor.com/Overview/W-EI_IE2763.htm","https://media.glassdoor.com/sql/2763/deloitte-squareLogo-1674210308592.png","1009754235621 employees","Boston, MA","1009754235621 employees","1009754235621 employees","1009754235621 employees","sql","","1009754235621 employees","1009754235621 employees","1009754235621 employees",""
"gd-1009748928800","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009748928800","","Part-Time Lecturer, Bioinformatics (Boston)","Northeastern University","Boston, MA","2025-05-20","part-time","","","","","",False,"","","organic","","","1009748928800 employees","https://www.glassdoor.com/Overview/W-EI_IE23363.htm","https://media.glassdoor.com/sql/23363/northeastern-university-squarelogo-1531089525488.png","1009748928800 employees","Boston, MA","1009748928800 employees","1009748928800 employees","1009748928800 employees","sql","","1009748928800 employees","1009748928800 employees","1009748928800 employees",""
"gd-1009748928040","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009748928040","","Part-Time Lecturer – Bachelor of Science in Analytics","Northeastern University","Boston, MA","2025-05-20","part-time","","","","","",False,"","","organic","","","1009748928040 employees","https://www.glassdoor.com/Overview/W-EI_IE23363.htm","https://media.glassdoor.com/sql/23363/northeastern-university-squarelogo-1531089525488.png","1009748928040 employees","Boston, MA","1009748928040 employees","1009748928040 employees","1009748928040 employees","sql","","1009748928040 employees","1009748928040 employees","1009748928040 employees",""
"gd-1009747061999","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009747061999","","Investment Data Analyst","MassMutual","Boston, MA","2025-05-19","yearly","direct_data","yearly",99800.0,131000.0,"USD",False,"","data","sponsored","","","1009747061999 employees","https://www.glassdoor.com/Overview/W-EI_IE2890.htm","https://media.glassdoor.com/sql/2890/massmutual-squarelogo-1496867416381.png","1009747061999 employees","Boston, MA","1009747061999 employees","1009747061999 employees","1009747061999 employees","sql","","1009747061999 employees","1009747061999 employees","1009747061999 employees",""
"gd-1009743073309","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009743073309","","Scientist, Computational Biology","Cell Signaling Technology","Danvers, MA","2025-05-15","","","","","","",False,"","","organic","","","1009743073309 employees","https://www.glassdoor.com/Overview/W-EI_IE262055.htm","https://media.glassdoor.com/sql/262055/cell-signaling-technology-squareLogo-1682952181026.png","1009743073309 employees","Danvers, MA","1009743073309 employees","1009743073309 employees","1009743073309 employees","sql","","1009743073309 employees","1009743073309 employees","1009743073309 employees",""
"gd-1009742837756","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009742837756","","Investment Data Analyst","MASSMUTUAL","Boston, MA","2025-05-14","yearly","direct_data","yearly",99800.0,131000.0,"USD",False,"","data","organic","","","1009742837756 employees","https://www.glassdoor.com/Overview/W-EI_IE2890.htm","https://media.glassdoor.com/sql/2890/massmutual-squarelogo-1496867416381.png","1009742837756 employees","Boston, MA","1009742837756 employees","1009742837756 employees","1009742837756 employees","sql","","1009742837756 employees","1009742837756 employees","1009742837756 employees",""
"gd-1009736702855","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009736702855","","Quantitative Business Analyst","HarbourVest Partners","Boston, MA","2025-05-09","yearly","direct_data","yearly",88909.0,119626.0,"USD",False,"","","organic","","","1009736702855 employees","https://www.glassdoor.com/Overview/W-EI_IE228089.htm","https://media.glassdoor.com/sql/228089/harbourvest-squarelogo-1579203041727.png","1009736702855 employees","Boston, MA","1009736702855 employees","1009736702855 employees","1009736702855 employees","sql","","1009736702855 employees","1009736702855 employees","1009736702855 employees",""
"gd-1009732478040","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009732478040","","Applied AI/ML Researcher","MIT Lincoln Laboratory","Lexington, MA","2025-05-05","yearly","direct_data","yearly",55130.0,93176.0,"USD",False,"","it","organic","","","1009732478040 employees","https://www.glassdoor.com/Overview/W-EI_IE347032.htm","https://media.glassdoor.com/sql/347032/mit-lincoln-laboratory-squarelogo.png","1009732478040 employees","Lexington, MA","1009732478040 employees","1009732478040 employees","1009732478040 employees","sql","","1009732478040 employees","1009732478040 employees","1009732478040 employees",""
"gd-1009702390825","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009702390825","","Business Intelligence Analyst","Knipper HEALTH","United States","2025-04-08","","","","","","",False,"","","sponsored","","","1009702390825 employees","https://www.glassdoor.com/Overview/W-EI_IE281716.htm","https://media.glassdoor.com/sql/281716/j-knipper-and-co-squareLogo-1652381471036.png","1009702390825 employees","United States","1009702390825 employees","1009702390825 employees","1009702390825 employees","sql","","1009702390825 employees","1009702390825 employees","1009702390825 employees",""
"gd-1009699538535","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009699538535","","Decision Analytics Associate Consultant - Bioinformatics","ZS","Boston, MA","2025-04-05","yearly","direct_data","yearly",103834.0,144030.0,"USD",False,"associate","","organic","","","1009699538535 employees","https://www.glassdoor.com/Overview/W-EI_IE115506.htm","https://media.glassdoor.com/sql/115506/zs-associates-squareLogo-1688156504178.png","1009699538535 employees","Boston, MA","1009699538535 employees","1009699538535 employees","1009699538535 employees","sql","","1009699538535 employees","1009699538535 employees","1009699538535 employees",""
"gd-1009697291476","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009697291476","","MACHINE LEARNING ENGINEER","Airspace Intelligence","Boston, MA","2025-04-03","yearly","direct_data","yearly",109795.0,156725.0,"USD",False,"","engineering","organic","","","1009697291476 employees","https://www.glassdoor.com/Overview/W-EI_IE6407720.htm","https://media.glassdoor.com/sql/6407720/air-space-intelligence-squareLogo-1723622651096.png","1009697291476 employees","Boston, MA","1009697291476 employees","1009697291476 employees","1009697291476 employees","sql","","1009697291476 employees","1009697291476 employees","1009697291476 employees",""
"gd-1009673643360","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009673643360","","AI/ML Scientist II","Dentsply Sirona, Inc","Waltham, MA","2025-03-15","yearly","direct_data","yearly",115000.0,130000.0,"USD",False,"","","organic","","","1009673643360 employees","https://www.glassdoor.com/Overview/W-EI_IE1438.htm","https://media.glassdoor.com/sql/1438/dentsply-sirona-squareLogo-1692788375451.png","1009673643360 employees","Waltham, MA","1009673643360 employees","1009673643360 employees","1009673643360 employees","sql","","1009673643360 employees","1009673643360 employees","1009673643360 employees",""
"gd-1009650466503","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009650466503","","Lead Data Scientist","Blue Cross Blue Shield of Massachusetts","Boston, MA","2025-02-26","yearly","direct_data","yearly",163800.0,200200.0,"USD",False,"lead","data","organic","","","1009650466503 employees","https://www.glassdoor.com/Overview/W-EI_IE6294.htm","https://media.glassdoor.com/sql/6294/blue-cross-blue-shield-of-massachusetts-squarelogo-1610552772828.png","1009650466503 employees","Boston, MA","1009650466503 employees","1009650466503 employees","1009650466503 employees","sql","","1009650466503 employees","1009650466503 employees","1009650466503 employees",""
"gd-1009626484636","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009626484636","","Director, Artificial Intelligence - Hybrid","XPO","Boston, MA","2025-02-05","yearly","direct_data","yearly",100537.0,177883.0,"USD",False,"director","","sponsored","","","1009626484636 employees","https://www.glassdoor.com/Overview/W-EI_IE615153.htm","https://media.glassdoor.com/sql/615153/xpo-logistics-squarelogo-1604410310156.png","1009626484636 employees","Boston, MA","1009626484636 employees","1009626484636 employees","1009626484636 employees","sql","","1009626484636 employees","1009626484636 employees","1009626484636 employees","hybrid"
